0
-5.2729
-2.60073
-2.66137
-0.0998175
-5.61984
-2.72297
-2.94823
-2.86395
0
-2.86304
-0.047366
-2.92415
-2.85364
-2.79035
-3.17035
0
-2.93883
-5.73921
0
-2.81212
0
-3.17051
-2.59172
-2.90064
0
-5.80289
-2.57047
-3.19439
0
-5.40472
-2.7264
-5.18595
0
-2.61399
-2.40459
-2.74698
0.348823
-4.73805
-2.38867
-2.12099
0
-4.81439
-1.99377
-1.99533
-1.85059
0
-4.03458
-1.87378
-0.0907803
-3.62558
-1.67091
-1.83181
-3.04117
0
-1.72254
0.120134
-3.28246
-1.56758
-0.00671625
-1.56844
-1.09055
-1.56658
0
-3.66306
0
-1.31834
-1.21485
0
-2.20563
-1.18608
-1.08821
-0.777333
-2.15527
-2.71533
0
-0.798433
0
-1.08635
-0.694127
-0.753164
-0.673084
-0.810556
-0.871139
0
-2.07511
-0.709655
-1.30252
0
-0.748722
0.217195
-0.601323
-0.700128
-0.53544
-1.43307
0
-0.451423
-0.570549
-1.26454
0
-1.08013
0
-0.543913
-0.639474
-0.605113
0
-0.523447
-0.427607
-1.21421
0.110714
-1.40086
0
-0.692235
-0.64033
0
-1.25129
-0.70504
-0.733627
-0.714562
0
-2.21688
0.082047
-0.72422
-0.908537
0
-1.72088
-1.01426
-0.814546
-1.06161
-1.94763
-3.13676
0
-0.945588
0
-1.24527
-1.23659
-1.289
-1.15242
-1.2985
-1.60975
0.0825056
-4.0251
0
-1.3819
-1.28723
-2.95968
0
-1.51813
-1.47596
-1.70576
-3.11551
-0.0175095
-3.18634
0
-2.07191
-1.93126
0
-3.31176
-1.97883
-1.8333
-1.92531
-3.78803
-0.0328946
-4.02794
-1.95448
-6.17816
0
-2.12029
0
-2.26218
0
-2.21916
-2.29721
-2.03255
-2.25014
-4.77259
-4.8387
-4.42939
0
0
-2.72442
0
-2.4306
0
-2.60324
-2.51453
-2.59652
-2.59269
-5.28863
0
-2.6738
0
-2.7491
0
-2.57194
-0.0268865
-3.21115
0
-2.53089
-5.85848
0
-2.81904
-2.66115
-5.79725
-5.6574
-5.75768
0
-5.76023
-2.83119
0
-0.218061
0.19269
0
-2.5352
-2.46813
-4.65235
0
-4.57652
-0.00410199
-2.27822
